feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PROTOCATECHUATE.ORTHO.CLEAVAGE.PWY	Age.category	Adult	1.22612738737517	0.521903967596543	201	197	0.0199067721223306	0.157804014771058
PWY.2221	Age.category	Adult	-1.32150518604612	0.554861428098319	201	66	0.0182644782310284	0.157804014771058
PWY.3941	Treatment	L. kimchicus	0.486229333238942	0.19571197265752	201	34	0.0196811759205142	0.157804014771058
PWY.5183	Treatment	L. kimchicus	1.86129505709391	0.74675313203714	201	117	0.0196286507803171	0.157804014771058
PWY.5198	Treatment	L. kimchicus	0.874707813434058	0.347201284203975	201	54	0.0193693757926911	0.157804014771058
PWY.5265	Age.category	Adult	1.61558955000665	0.674557922738944	201	172	0.0176555759758955	0.157804014771058
PWY.5265	Age.category	D15	1.14145183884229	0.484577721583649	201	172	0.0195611218912237	0.157804014771058
PWY.5741	Treatment	L. kimchicus	1.95497247610652	0.782961905396057	201	162	0.019148848604913	0.157804014771058
PWY.5910	Age.category	Adult	-0.925283675560394	0.386970699174448	201	201	0.0178526436092814	0.157804014771058
PWY.5941	Treatment	L. kimchicus	2.21590452343342	0.881487221101823	201	145	0.0190674905064423	0.157804014771058
PWY.7254	Age.category	Adult	0.921675364617976	0.386152076659533	201	201	0.0180563511726409	0.157804014771058
PWY.7374	Age.category	Adult	-1.68102707098121	0.712698919682105	201	172	0.0194121609709958	0.157804014771058
PWY.922	Age.category	Adult	-0.968503980608731	0.412131708211334	201	201	0.019882920182513	0.157804014771058
PWY0.845	Age.category	Adult	1.32782398158544	0.564760671734666	201	172	0.0198131559534458	0.157804014771058
TCA	Age.category	Adult	0.892177049675283	0.376758640446675	201	201	0.0189640066388608	0.157804014771058
CODH.PWY	Age.category	Adult	-1.63360299916855	0.699025493594511	201	94	0.0205364187097988	0.161724297339666
PWY.6470	Age.category	D15	0.635480569824987	0.272623506287936	201	201	0.0208831067583026	0.163379599932603
GLCMANNANAUT.PWY	Age.category	Adult	1.2853143590671	0.552484093530114	201	197	0.0211231176606216	0.164184232725741
