feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV289	Age.category	D15	0.457571388017765	0.25205497034013	201	23	0.0711268481086943	0.295808055486539
ASV219	Treatment	L. kimchicus	0.702916459135249	0.38382194289761	201	39	0.0783933459919197	0.318184757261321
ASV382	Treatment	L. kimchicus	0.347552902130208	0.187669433474558	201	21	0.0777644120814352	0.318184757261321
ASV350	Treatment	L. kimchicus	0.420394381707114	0.22917144796711	201	29	0.0793208030446103	0.318205547097565
ASV351	Age.category	D15	-0.402719241093352	0.230355997323714	201	23	0.0820982052906044	0.318472855345558
ASV353	Treatment	L. kimchicus	0.360803328654239	0.206488424685994	201	21	0.0821567655818976	0.318472855345558
ASV439	Age.category	Adult	0.645728532438006	0.367901014150105	201	26	0.0809188791483052	0.318472855345558
ASV409	Age.category	D15	0.527679070346412	0.30368504377839	201	30	0.0839572091342081	0.321835968347798
ASV206	Treatment	L. kimchicus	0.47903140312092	0.265313940741098	201	35	0.0861027591325789	0.326433537370766
ASV49	Treatment	L. kimchicus	-0.743348600458788	0.415818845447871	201	26	0.0890645903358021	0.330400899632814
ASV812	Treatment	L. kimchicus	0.477944966376558	0.268987893876634	201	24	0.0889911756694863	0.330400899632814
ASV337	Treatment	L. kimchicus	0.566201241830695	0.320197083193781	201	23	0.0902941176637186	0.331398623340244
ASV42	Age.category	Adult	1.15049116655596	0.681147447863405	201	81	0.0929936342197322	0.334195872977163
ASV409	Treatment	L. kimchicus	0.822886289215413	0.471432002539947	201	30	0.0923890587439642	0.334195872977163
ASV439	Treatment	L. kimchicus	0.690469853257334	0.399350232147557	201	26	0.0952943252713383	0.338933424934141
ASV171	Treatment	L. kimchicus	0.631906377244621	0.36803148664486	201	48	0.0985642751628918	0.343481564961593
ASV405	Treatment	L. kimchicus	0.437544290745074	0.253558776292622	201	23	0.0981500952069138	0.343481564961593
ASV41	Age.category	D15	-0.491118441041779	0.298963849396103	201	21	0.10207426563477	0.345251192588192
ASV69	Treatment	L. kimchicus	0.840893862798723	0.495400464917934	201	56	0.101045453664742	0.345251192588192
ASV229	Treatment	L. kimchicus	0.494869364909016	0.291663792720208	201	31	0.101812351337671	0.345251192588192
ASV1428	Age.category	D15	-0.457207883334906	0.28391357784584	201	21	0.109011065116041	0.365134150145964
ASV131	Age.category	Adult	0.602540924768535	0.37939928401073	201	22	0.11393783592848	0.377966859570439
ASV120	Age.category	Adult	-0.65548726674014	0.418523100478923	201	32	0.119026702230079	0.391087735898833
ASV4	Age.category	Adult	-0.835530928047115	0.539141154237708	201	55	0.122982216886899	0.396531446971778
ASV343	Age.category	D15	-0.505431958085691	0.325978489953009	201	39	0.122734745064678	0.396531446971778
ASV135	Age.category	D15	-0.513629400463221	0.334218285432737	201	55	0.126036421652775	0.402616346946366
ASV174	Age.category	D15	0.420463892580161	0.275403059388423	201	43	0.128544392101661	0.406860690597001
ASV109	Treatment	L. kimchicus	0.991247145815414	0.637330050183766	201	61	0.133261595542543	0.412027202408479
ASV323	Treatment	L. kimchicus	0.45676834396597	0.29433376545611	201	21	0.133606559887771	0.412027202408479
ASV350	Age.category	Adult	-0.427106423688689	0.28358222283867	201	29	0.133759555564492	0.412027202408479
ASV343	Treatment	L. kimchicus	0.684138165980886	0.442879221015745	201	39	0.135619455535246	0.414059399643009
ASV382	Age.category	D15	-0.294212209022164	0.197935938509631	201	21	0.138812769105441	0.418693284070388
ASV383	Age.category	Adult	-0.40687128030817	0.274163863403148	201	22	0.139564428023463	0.418693284070388
ASV200	Age.category	Adult	-0.698734181386005	0.473602558340475	201	48	0.141866286722592	0.419981884261962
ASV1428	Treatment	L. kimchicus	0.553072802019244	0.365689787495427	201	21	0.142428639010578	0.419981884261962
ASV204	Age.category	Adult	-0.551476987731795	0.382609002171472	201	30	0.151248232977649	0.442208816756687
ASV551	Age.category	Adult	0.417592941955046	0.296230985405231	201	24	0.160341461420999	0.464855497397014
ASV11	Age.category	Adult	-0.979918042949977	0.707621884723154	201	46	0.167843173556683	0.46619341872765
ASV39	Age.category	D15	-0.586867359719564	0.4227575419072	201	54	0.166706975516608	0.46619341872765
ASV166	Treatment	L. kimchicus	0.547417352494118	0.389138860536917	201	26	0.170261944230968	0.46619341872765
ASV366	Age.category	D15	0.243262149311416	0.175419156301912	201	22	0.167104161170482	0.46619341872765
ASV528	Treatment	L. kimchicus	0.439398609823327	0.311151784898734	201	23	0.169665847670261	0.46619341872765
ASV676	Age.category	Adult	0.394427525791093	0.285132337830143	201	27	0.168260501400492	0.46619341872765
ASV1428	Age.category	Adult	-0.552062149099607	0.396284033777481	201	21	0.16529282244986	0.46619341872765
ASV495	Age.category	D15	-0.393653241500594	0.288942359517409	201	22	0.174706573185107	0.474596596447731
ASV175	Age.category	Adult	-0.472716702780348	0.351297413659481	201	25	0.18011874123602	0.485476294737709
ASV185	Age.category	Adult	-0.496357142815139	0.372461400487889	201	26	0.184288790533663	0.491096979646728
ASV226	Treatment	L. kimchicus	0.318094174962839	0.235879342537007	201	21	0.189321444327579	0.491096979646728
ASV345	Age.category	Adult	0.372160532813002	0.281760408110086	201	21	0.188189862147973	0.491096979646728
ASV390	Age.category	D15	-0.301446430688966	0.227186757972867	201	23	0.186153338707726	0.491096979646728
ASV545	Treatment	L. kimchicus	0.277767067745503	0.203038326143268	201	24	0.188013594056581	0.491096979646728
ASV58	Age.category	Adult	-0.643051250529556	0.49140700017733	201	66	0.192372957716721	0.493299173202704
ASV166	Age.category	Adult	0.475612976599724	0.364025693380949	201	26	0.193030111253232	0.493299173202704
ASV237	Age.category	Adult	-0.449261630551662	0.347358357889179	201	28	0.197492522460142	0.500992060652567
ASV247	Age.category	D15	-0.266954684598009	0.207934304436037	201	21	0.200883729197915	0.505875084476501
ASV2	Age.category	Adult	1.27694573395957	1.0021272078436	201	90	0.204254171597979	0.507553802541936
ASV545	Age.category	D15	-0.277011361184966	0.217569656312174	201	24	0.204492691458925	0.507553802541936
ASV587	Treatment	L. kimchicus	0.46726434125259	0.366513093027998	201	27	0.21429057922457	0.528073213089119
ASV5	Age.category	D15	0.340402627128911	0.276025234892569	201	33	0.219136689378588	0.534765809344068
ASV355	Treatment	L. kimchicus	-0.288702652870533	0.226792276264998	201	23	0.22010650703437	0.534765809344068
ASV28	Treatment	L. kimchicus	0.494187387440954	0.400349443362448	201	36	0.231942934281989	0.559582603687315
ASV289	Age.category	Adult	-0.418367682377983	0.350881891435614	201	23	0.234728665304782	0.562370760626039
ASV1	Age.category	Adult	0.794417361846683	0.691062583607835	201	176	0.251900345120362	0.575533901102815
ASV33	Age.category	D15	-0.37764671686565	0.32312932059617	201	43	0.244058622311063	0.575533901102815
ASV101	Age.category	Adult	-0.649515160888888	0.562450364799026	201	58	0.24970345771989	0.575533901102815
ASV160	Age.category	Adult	-0.167420793165541	0.145442676614728	201	35	0.251178806626423	0.575533901102815
ASV341	Age.category	D15	-0.351227415135855	0.303197043070681	201	44	0.248195058033273	0.575533901102815
ASV517	Age.category	D15	0.26099573060361	0.224854062198602	201	32	0.247213629930057	0.575533901102815
ASV583	Age.category	Adult	-0.272989122568544	0.23722422629616	201	21	0.251294409980007	0.575533901102815
ASV31	Age.category	Adult	-0.460583740578863	0.407056009668634	201	26	0.259385635964056	0.579045809794219
ASV33	Age.category	Adult	0.508543858496823	0.450169475408936	201	43	0.260151015994504	0.579045809794219
ASV116	Treatment	L. kimchicus	0.620506413461365	0.533898992130739	201	41	0.25565613125381	0.579045809794219
ASV130	Age.category	Adult	0.512601629167245	0.453727574629441	201	29	0.260095022655443	0.579045809794219
ASV383	Age.category	D15	-0.219840547157545	0.196904589377421	201	22	0.265688877321397	0.583838615769949
ASV473	Age.category	D15	-0.254637138218943	0.227591234027652	201	21	0.264572733221453	0.583838615769949
ASV17	Age.category	Adult	0.717917217927279	0.657777286970145	201	31	0.276526784969664	0.592557396363567
ASV131	Age.category	D15	-0.295689450802597	0.27067167318054	201	22	0.27601500226901	0.592557396363567
ASV355	Age.category	D15	-0.224431274669933	0.204594113982495	201	23	0.274084097961303	0.592557396363567
ASV385	Age.category	Adult	-0.349706475166351	0.319847221238551	201	32	0.275689234349596	0.592557396363567
ASV116	Age.category	Adult	-0.632419382716094	0.586294858171567	201	41	0.282162630168992	0.600901897582113
ASV462	Age.category	Adult	-0.497218392514329	0.463839249088656	201	42	0.285199042049873	0.603642144215989
ASV23	Treatment	L. kimchicus	0.715703690147724	0.679188288830875	201	31	0.301712154052989	0.628251247165653
ASV23	Age.category	D15	0.399276044271806	0.391162100347547	201	31	0.308738682077993	0.628251247165653
ASV44	Age.category	Adult	-0.523987383806501	0.514208823867412	201	54	0.30957307831351	0.628251247165653
ASV251	Treatment	L. kimchicus	0.74798607259408	0.713004632499558	201	56	0.304377929244749	0.628251247165653
ASV350	Age.category	D15	0.210016000688341	0.202713916511618	201	29	0.301520045420498	0.628251247165653
ASV396	Age.category	Adult	0.339091093164197	0.331358985109402	201	26	0.30753678854373	0.628251247165653
ASV854	Age.category	Adult	-0.348300536044649	0.341526958491807	201	23	0.309218596371886	0.628251247165653
ASV13	Age.category	Adult	-0.516199673291272	0.510286137204835	201	29	0.313085499173979	0.630542157671412
ASV528	Age.category	Adult	0.426731936086603	0.422991615424644	201	23	0.314357249621689	0.630542157671412
ASV316	Treatment	L. kimchicus	0.272714963109569	0.27279678045168	201	22	0.328559691075094	0.655220193184435
ASV18	Age.category	Adult	-0.36880148777308	0.381893303663222	201	95	0.335504746728728	0.65766555466711
ASV120	Age.category	D15	0.291911111105971	0.299973198070992	201	32	0.331747925503449	0.65766555466711
ASV351	Treatment	L. kimchicus	0.313310253232213	0.317319728182097	201	23	0.333975795538265	0.65766555466711
ASV41	Treatment	L. kimchicus	0.272363766488282	0.277839262084194	201	21	0.33892869070127	0.660623719163492
ASV57	Treatment	L. kimchicus	-0.549651661725456	0.571173435032592	201	31	0.348041108777383	0.665987956335724
ASV70	Age.category	Adult	0.32752418306403	0.349086679938124	201	32	0.349402377092076	0.665987956335724
ASV230	Treatment	L. kimchicus	0.24650088289135	0.25628031998104	201	31	0.347007558832272	0.665987956335724
ASV295	Age.category	Adult	-0.428529985076856	0.45319064728912	201	28	0.345633436239992	0.665987956335724
ASV11	Treatment	L. kimchicus	0.769269171998296	0.812484455521001	201	46	0.353316019301297	0.666087577371297
ASV29	Age.category	D15	0.392585383231988	0.420750144160029	201	36	0.352033937608134	0.666087577371297
ASV25	Treatment	L. kimchicus	0.763586482938368	0.817372466855739	201	75	0.359122637526585	0.673354945362348
ASV13	Treatment	L. kimchicus	0.471286614125203	0.515553797125795	201	29	0.369651600206621	0.685644097157443
ASV16	Age.category	D15	0.141726290187997	0.157411761625945	201	28	0.369165583314051	0.685644097157443
ASV65	Age.category	Adult	0.574661730828204	0.647217578303358	201	68	0.375750512011895	0.693229554246545
ASV587	Age.category	Adult	-0.397158262133005	0.463638312585034	201	27	0.39276949598552	0.720773809122364
ASV411	Age.category	D15	-0.192267326809259	0.229752690298232	201	21	0.403754359954975	0.729734961591275
ASV513	Age.category	D15	-0.246749004022877	0.295022933940432	201	29	0.403998196127344	0.729734961591275
ASV517	Treatment	L. kimchicus	0.214436620944961	0.252156392856961	201	32	0.403496793657025	0.729734961591275
ASV200	Treatment	L. kimchicus	0.396522804993656	0.474268802437025	201	48	0.410917051184224	0.730754549786377
ASV204	Age.category	D15	-0.226879986189322	0.274595957198475	201	30	0.409756471943559	0.730754549786377
ASV226	Age.category	D15	0.187329815123239	0.226544635597149	201	21	0.409326295380999	0.730754549786377
ASV149	Treatment	L. kimchicus	0.238961828326986	0.28675658247857	201	25	0.41597158760831	0.734705831297221
ASV169	Treatment	L. kimchicus	-0.0871976643171313	0.106481730389814	201	33	0.419527677581312	0.734705831297221
ASV353	Age.category	Adult	-0.254016245032819	0.313142363802152	201	21	0.418249608489424	0.734705831297221
ASV31	Age.category	D15	0.232196482873548	0.292331917160182	201	26	0.428072666125925	0.745884190976991
ASV46	Treatment	L. kimchicus	0.689703552337536	0.872944893909357	201	51	0.437068241407429	0.755020627616023
ASV116	Age.category	D15	0.326623180384802	0.41995020814807	201	41	0.437693117458564	0.755020627616023
ASV3	Treatment	L. kimchicus	-0.441577922599659	0.572470883280294	201	53	0.447966572640024	0.75631031181094
ASV29	Treatment	L. kimchicus	-0.535456220172773	0.696853551105509	201	36	0.449401779481863	0.75631031181094
ASV101	Age.category	D15	-0.306790876101175	0.403645997537343	201	58	0.448198220351581	0.75631031181094
ASV411	Treatment	L. kimchicus	0.219373921329528	0.284115447502565	201	21	0.447661008724052	0.75631031181094
ASV854	Age.category	D15	0.188259561956201	0.246120834490724	201	23	0.445349291619775	0.75631031181094
ASV70	Treatment	L. kimchicus	-0.343090303061464	0.452089679027809	201	32	0.454432898996371	0.761064806571593
ASV4	Treatment	L. kimchicus	-0.441848729483619	0.585486106582005	201	55	0.457603592330679	0.762245182359556
ASV382	Age.category	Adult	-0.20613164591631	0.278136824283259	201	21	0.459556515741413	0.762245182359556
ASV70	Age.category	D15	-0.181875720671327	0.251160846002908	201	32	0.469920647937642	0.775706332720032
ASV11	Age.category	D15	0.364242364449897	0.508833124451322	201	46	0.475012973225726	0.780378456013693
ASV277	Age.category	D15	0.207232913243493	0.293678709642755	201	42	0.481306852173427	0.786970919430485
ASV77	Treatment	L. kimchicus	-0.138122544240928	0.195739643613008	201	55	0.486550987059798	0.7880755424208
ASV316	Age.category	Adult	-0.21904112674749	0.313644106638532	201	22	0.485832102785856	0.7880755424208
ASV351	Age.category	Adult	-0.221261191742309	0.321146993497003	201	23	0.491735234738025	0.792750728900088
ASV41	Age.category	Adult	0.284746346764687	0.420325147690171	201	21	0.498968087641191	0.794542786153232
ASV409	Age.category	Adult	0.2857791931323	0.422605353196585	201	30	0.49975589737754	0.794542786153232
ASV854	Treatment	L. kimchicus	-0.362428174169726	0.527156469946265	201	23	0.498327405639697	0.794542786153232
ASV175	Treatment	L. kimchicus	0.249717494695719	0.370278969072013	201	25	0.505915952449857	0.798934202379692
ASV323	Age.category	D15	-0.186501410970296	0.280648579986552	201	21	0.507149537162761	0.798934202379692
ASV230	Age.category	Adult	-0.23559576607686	0.35667771575568	201	31	0.509742814260089	0.799369413271503
ASV18	Treatment	L. kimchicus	-0.357136280783074	0.541757922785925	201	95	0.515713715403574	0.802014368519387
ASV203	Age.category	Adult	-0.205636158627226	0.316019085532059	201	21	0.516078811047258	0.802014368519387
ASV230	Age.category	D15	-0.163872293072263	0.254414492749688	201	31	0.520280278020935	0.804917918911313
ASV72	Age.category	Adult	0.274253141872388	0.46092172457073	201	56	0.552591334944631	0.827557955833411
ASV192	Age.category	D15	-0.236401641838369	0.390844588690725	201	54	0.546021112508465	0.827557955833411
ASV203	Age.category	D15	-0.136394613163221	0.227097259587545	201	21	0.548860086210325	0.827557955833411
ASV206	Age.category	D15	-0.171125870360811	0.278947605021454	201	35	0.540296845479037	0.827557955833411
ASV247	Treatment	L. kimchicus	-0.186678221033675	0.303073011787348	201	21	0.545874183799733	0.827557955833411
ASV451	Age.category	Adult	-0.143885490509904	0.237490779217181	201	22	0.545313499322744	0.827557955833411
ASV545	Age.category	Adult	-0.18110575303809	0.305558835556581	201	24	0.554104022601501	0.827557955833411
ASV551	Age.category	D15	0.125926980184524	0.212283750533706	201	24	0.55376739518443	0.827557955833411
ASV237	Treatment	L. kimchicus	0.170483231913553	0.288719889478027	201	28	0.559312551424417	0.831736337247517
ASV219	Age.category	Adult	0.2476873448292	0.440553743796359	201	39	0.574655841204648	0.850885258436067
ASV513	Age.category	Adult	-0.229767920798096	0.413779520563799	201	29	0.579371372389208	0.854201382368703
ASV185	Treatment	L. kimchicus	-0.148385862787198	0.272674415111851	201	26	0.591497015199752	0.868367958484742
ASV5	Treatment	L. kimchicus	-0.357011142808707	0.684984141551851	201	33	0.606776899554617	0.868572877345512
ASV27	Age.category	Adult	-0.243398014166239	0.481201458293562	201	50	0.613616479157614	0.868572877345512
ASV31	Treatment	L. kimchicus	0.229168143933763	0.443040144351126	201	26	0.610005900776904	0.868572877345512
ASV57	Age.category	Adult	0.329223340844515	0.622134332714269	201	31	0.597332787698297	0.868572877345512
ASV149	Age.category	Adult	-0.196040068573419	0.389709429402243	201	25	0.615544921302916	0.868572877345512
ASV152	Age.category	D15	0.126821286508994	0.253030176818721	201	24	0.616812623042465	0.868572877345512
ASV168	Treatment	L. kimchicus	0.172099711493255	0.323835085788646	201	30	0.600894119004806	0.868572877345512
ASV226	Age.category	Adult	-0.168791497013178	0.317273791619637	201	21	0.595354457383175	0.868572877345512
ASV276	Age.category	D15	0.109532767446029	0.217155108287688	201	22	0.614552605233724	0.868572877345512
ASV337	Age.category	D15	-0.129753124231341	0.249101071916315	201	23	0.603065020820484	0.868572877345512
ASV442	Age.category	D15	0.124871526621736	0.252618966813248	201	23	0.621666558514284	0.871849441818813
ASV29	Age.category	Adult	0.282330811818121	0.584928165554562	201	36	0.629918771072324	0.876628782059276
ASV345	Age.category	D15	0.0971082050274208	0.201347758974728	201	21	0.630156341886088	0.876628782059276
ASV12	Age.category	D15	-0.201183639697186	0.480846788515791	201	53	0.676134289587537	0.878941633968305
ASV13	Age.category	D15	-0.161081784783663	0.366365900844383	201	29	0.660687727302513	0.878941633968305
ASV21	Age.category	D15	0.124858594067887	0.274700188014187	201	25	0.650019096042497	0.878941633968305
ASV28	Age.category	D15	-0.178123439940334	0.386192362367748	201	36	0.645163516222147	0.878941633968305
ASV65	Age.category	D15	0.219927670665164	0.461845702970061	201	68	0.634484192156985	0.878941633968305
ASV85	Age.category	Adult	0.212051621412853	0.466293320080906	201	39	0.649817044737186	0.878941633968305
ASV131	Treatment	L. kimchicus	0.126994015810822	0.283320126339184	201	22	0.65719782421828	0.878941633968305
ASV152	Treatment	L. kimchicus	-0.125438035973719	0.293105740896755	201	24	0.673038032635177	0.878941633968305
ASV160	Treatment	L. kimchicus	0.0579543370531019	0.13134540373512	201	35	0.662300903236671	0.878941633968305
ASV168	Age.category	D15	-0.133525821074897	0.29842501067111	201	30	0.655076758547502	0.878941633968305
ASV231	Age.category	Adult	-0.148976092343218	0.350718423532745	201	25	0.671471721308465	0.878941633968305
ASV231	Age.category	D15	-0.114148466105982	0.249699689563509	201	25	0.648079014123346	0.878941633968305
ASV306	Age.category	Adult	0.0884046491071319	0.212170128955958	201	25	0.677405344111313	0.878941633968305
ASV306	Age.category	D15	0.0638141048330482	0.1515331956804	201	25	0.674142841754545	0.878941633968305
ASV390	Age.category	Adult	0.1482316828032	0.317313875798606	201	23	0.64094362720997	0.878941633968305
ASV512	Age.category	Adult	0.113301997146095	0.266842823726189	201	21	0.671625104839216	0.878941633968305
ASV583	Age.category	D15	-0.0773464829073478	0.168857916388904	201	21	0.647428586565623	0.878941633968305
ASV812	Age.category	Adult	-0.14248825235275	0.342274079741435	201	24	0.677676738074113	0.878941633968305
ASV21	Treatment	L. kimchicus	0.436079335963	1.04885145698168	201	25	0.681127534934874	0.879230423972726
ASV276	Age.category	Adult	0.122627178869283	0.305008963519904	201	22	0.688093375283003	0.879230423972726
