feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
K03214	Age.category	D15	-1.85446374676166	0.540775840445595	201	163	0.000748915136829665	0.0256913097523766
K09900	Age.category	D15	-2.17834218298366	0.63562906724386	201	126	0.00075325850047409	0.0256913097523766
K13789	Age.category	Adult	-0.739902356537455	0.215978637403062	201	201	0.000754895939920227	0.0257028424845128
K07040	Age.category	Adult	-0.557006765954125	0.162762652286554	201	201	0.000756344878253346	0.0257079284907349
K14062	Age.category	D15	-2.22423360091953	0.649702362043323	201	118	0.0007606009431768	0.0258082467545857
K00901	Age.category	Adult	1.96831749327853	0.57506387465353	201	198	0.000769743471572767	0.0259961319671537
K01139	Age.category	Adult	2.35619909770477	0.688494383701093	201	193	0.000770080544573453	0.0259961319671537
K03435	Age.category	D15	-1.8662370290807	0.545485429714388	201	171	0.000769463586641512	0.0259961319671537
K16078	Age.category	D15	-1.4705902852421	0.430275602290219	201	71	0.000772620465711076	0.0260374413163484
K01085	Age.category	D15	-2.09282918316769	0.612243507456235	201	134	0.000777925932231431	0.0260555511908898
K02532	Age.category	D15	-2.22473380241667	0.65084705718301	201	158	0.00077636421368281	0.0260555511908898
K03676	Age.category	Adult	2.02621417936535	0.592607263956312	201	200	0.000779743519614132	0.0260555511908898
K12147	Age.category	D15	-2.10685434213143	0.616442305197196	201	133	0.000779148392423232	0.0260555511908898
K15584	Age.category	Adult	2.57161329710234	0.751900741609435	201	147	0.000777792095194674	0.0260555511908898
K11628	Age.category	Adult	-2.12826777124851	0.622709092468527	201	117	0.000781278491198209	0.0260628180655699
K00992	Age.category	Adult	2.11725724901922	0.620018184741865	201	196	0.000790721693996019	0.0262602106162084
K02193	Age.category	Adult	2.04625194329272	0.599312995440358	201	198	0.00079250559791105	0.0262602106162084
K13636	Age.category	D15	-2.1245371012101	0.622573360770923	201	123	0.000792124810566274	0.0262602106162084
K19338	Age.category	Adult	2.8057412936966	0.821682772902723	201	174	0.00079034075851471	0.0262602106162084
K01851	Age.category	Adult	-2.48491434273136	0.72864328495349	201	147	0.000802971773189043	0.0262737930398216
K07102	Age.category	Adult	2.0786308290067	0.609499412016929	201	197	0.00080307741002591	0.0262737930398216
K07800	Age.category	D15	1.83791988676895	0.538451622661962	201	139	0.000794530165997932	0.0262737930398216
K11918	Age.category	D15	-1.22639662103422	0.359914202294783	201	66	0.000803540834551211	0.0262737930398216
K12945	Age.category	D15	-2.10963340516641	0.618731720051243	201	128	0.000799239183960164	0.0262737930398216
K16136	Age.category	D15	-2.06584003510887	0.606022090033337	201	133	0.000803380152974296	0.0262737930398216
K19083	Age.category	Adult	2.11625836844061	0.620042375245232	201	111	0.000798109254959695	0.0262737930398216
K19084	Age.category	Adult	2.11625836844061	0.620042375245232	201	111	0.000798109254959695	0.0262737930398216
K06946	Age.category	D15	-1.85128324393377	0.543590577361967	201	138	0.000807546675003936	0.0263202257878321
K07235	Age.category	D15	-1.84609643086626	0.541889287797192	201	173	0.000809467857319185	0.0263202257878321
K16916	Age.category	D15	1.4388492000644	0.422315630360096	201	87	0.000810282959498016	0.0263202257878321
K16917	Age.category	D15	1.4388492000644	0.422315630360096	201	87	0.000810282959498016	0.0263202257878321
K03597	Age.category	D15	-1.71963013500093	0.505745536269142	201	177	0.000828781783074652	0.0266551960562042
K07153	Age.category	D15	-1.65881915461382	0.488037224071282	201	183	0.000831374783473765	0.0266551960562042
K07673	Age.category	D15	-1.8016990514511	0.529807910852751	201	171	0.000826983486998063	0.0266551960562042
K09857	Age.category	D15	-1.59659332771464	0.469259244117811	201	180	0.000822946576764953	0.0266551960562042
K10003	Age.category	Adult	2.26613351711372	0.666479303657819	201	182	0.000830929156279582	0.0266551960562042
K11003	Age.category	Adult	2.83623956314158	0.834196507081689	201	133	0.000828991670504685	0.0266551960562042
K19081	Age.category	Adult	2.29793536883407	0.675249283782389	201	120	0.000825665808566808	0.0266551960562042
K19082	Age.category	Adult	2.29793536883407	0.675249283782389	201	120	0.000825665808566808	0.0266551960562042
K08258	Age.category	Adult	2.09690870392428	0.616802546790845	201	111	0.000835856292985868	0.0267555164851884
K09122	Age.category	Adult	-2.11203568609865	0.621655593279151	201	162	0.000841224011785766	0.0268838342506398
K01318	Age.category	Adult	2.59896478987864	0.765527894024284	201	146	0.0008486525796428	0.027069709361541
K07470	Age.category	D15	-2.13800334137479	0.630303947506132	201	130	0.000849777045471489	0.027069709361541
K03516	Age.category	D15	-2.13186359923594	0.628750288868071	201	127	0.000854234288619138	0.027080869707474
K11325	Age.category	Adult	-2.37284986877457	0.699359618733803	201	155	0.000854082280680927	0.027080869707474
K14060	Age.category	Adult	2.24118418129707	0.66093260238512	201	81	0.000853796468033043	0.027080869707474
K05311	Age.category	Adult	-1.30464571869059	0.384611471946557	201	201	0.00085606942572659	0.0270956246075575
K02529	Age.category	Adult	-0.56043447994352	0.165419414973369	201	201	0.000859019125781112	0.027110605513335
K06286	Age.category	Adult	-1.31982135575596	0.38919964580817	201	201	0.000859283674899458	0.027110605513335
K09726	Age.category	Adult	-2.42022522869459	0.713841924685698	201	152	0.000861843704611219	0.0271480766952534
K12512	Age.category	D15	-1.62749163709934	0.48039930639284	201	50	0.000863809519285676	0.0271667407162309
K09806	Age.category	Adult	2.26072788765129	0.667358191627386	201	193	0.000867235529790399	0.0272311956354185
K07401	Age.category	Adult	2.26772871599037	0.669903385079927	201	182	0.000875114592430115	0.0273052316521333
K07773	Age.category	D15	-1.98896731030749	0.587665909438713	201	153	0.000872943955670115	0.0273052316521333
K08169	Age.category	Adult	2.67489487877093	0.79020392797169	201	180	0.000874410046945105	0.0273052316521333
K10975	Age.category	D15	1.63685617729511	0.483403403393246	201	196	0.000872762321578877	0.0273052316521333
K16922	Treatment	L. kimchicus	2.79814638926753	0.742064517869966	201	158	0.000880935566074316	0.027443570658397
K03603	Age.category	D15	-1.998018582522	0.590949885306815	201	152	0.000882926833828166	0.0274623563314289
K11938	Age.category	D15	-2.08820318615922	0.617909850208644	201	133	0.000888743550769153	0.0275605403373166
K13638	Age.category	D15	-2.07974442877493	0.615445179385772	201	145	0.00088886991887615	0.0275605403373166
K00906	Age.category	D15	-1.71827255445773	0.508635314543964	201	174	0.000894659896831546	0.0276102372529199
K01940	Age.category	Adult	-0.531473624102972	0.15752432120257	201	201	0.000893346263105034	0.0276102372529199
K10942	Age.category	D15	-1.53416922119368	0.454112271408413	201	129	0.000893900927933656	0.0276102372529199
K01082	Age.category	Adult	1.81780481073389	0.538208569735845	201	201	0.000898840257556984	0.0276463184344979
K02197	Age.category	Adult	2.01527366934213	0.596721672639305	201	198	0.000900021690011961	0.0276463184344979
K02453	Age.category	Adult	2.02461744592457	0.599430613325564	201	191	0.000898541862436153	0.0276463184344979
K07039	Age.category	Adult	2.22562357289906	0.659345079917918	201	174	0.000904782421059641	0.0277494664393827
K01372	Age.category	Adult	-1.43250752990765	0.425126842897103	201	201	0.00092602746126881	0.0278197979223115
K02242	Age.category	D15	0.925061017878712	0.274600634493981	201	201	0.000924518794614106	0.0278197979223115
K02245	Age.category	D15	0.943057328871828	0.279932987190431	201	201	0.000925255335194127	0.0278197979223115
K02460	Age.category	Adult	2.17539082499776	0.644953695508604	201	184	0.000912438176645611	0.0278197979223115
K02548	Age.category	Adult	-0.791029417998681	0.234832386480004	201	201	0.000923936595656192	0.0278197979223115
K03616	Age.category	Adult	2.23322916079028	0.662863986251696	201	191	0.000924758193071326	0.0278197979223115
K10004	Age.category	Adult	2.2394420049116	0.664100831550687	201	182	0.00091476174312002	0.0278197979223115
K11744	Age.category	D15	-2.13604942551085	0.634108068461728	201	127	0.000921311431532037	0.0278197979223115
K11907	Age.category	D15	-1.80622942047058	0.535884224989497	201	181	0.000916215445905811	0.0278197979223115
K14348	Age.category	Adult	2.62197950408993	0.778584729798388	201	138	0.000926041499210364	0.0278197979223115
K14762	Age.category	D15	-2.09713540767687	0.622818807454493	201	133	0.000926764069902096	0.0278197979223115
K15496	Age.category	Adult	2.07785601061459	0.616716785874412	201	65	0.000920159254848721	0.0278197979223115
K19000	Age.category	D15	-2.02459392265739	0.601085070052568	201	149	0.000923177669942798	0.0278197979223115
K19079	Age.category	Adult	2.13957451025881	0.634084141170708	201	112	0.000912866957610558	0.0278197979223115
K01792	Age.category	D15	-1.72529500934979	0.512345798236462	201	180	0.000928178593562203	0.0278200438452235
K02244	Age.category	Adult	-1.30923252073071	0.38883364829667	201	201	0.000932767774677942	0.0278309546834185
K02491	Age.category	Adult	-2.44006192465141	0.724988277084332	201	125	0.000935210279445512	0.0278309546834185
K03606	Age.category	Adult	2.29098902236443	0.680807745777744	201	182	0.000935577032882079	0.0278309546834185
K03697	Age.category	Adult	-1.44860039842827	0.430283027759157	201	201	0.000934573163698898	0.0278309546834185
K10022	Age.category	D15	-1.46099438207034	0.434209736596788	201	127	0.000935250120556509	0.0278309546834185
K01838	Age.category	Adult	-1.42386014212594	0.423117880056396	201	201	0.000938722401483163	0.0278825924116215
K02038	Age.category	Adult	-0.51418509273399	0.153204534960461	201	201	0.000948145268281518	0.027986089703546
K05997	Age.category	D15	-2.04278734694477	0.607885508537527	201	164	0.0009471935222723	0.027986089703546
K07390	Age.category	Adult	1.97909412592907	0.588805869329555	201	200	0.00095069519162789	0.027986089703546
K11903	Age.category	D15	-1.7943314176109	0.534029009585257	201	183	0.000949537806129281	0.027986089703546
K17473	Age.category	D15	-1.35946598067002	0.404642801621249	201	52	0.000946916623830098	0.027986089703546
K18120	Age.category	Adult	1.60643829047387	0.478374930481533	201	39	0.000950227833231079	0.027986089703546
K02194	Age.category	Adult	2.01019270268397	0.59820388834511	201	198	0.00095331435174349	0.0280214925797767
K12443	Age.category	Adult	-2.17408152255799	0.647243524777884	201	134	0.000954807811826722	0.0280237509399944
K02195	Age.category	Adult	2.00268098104198	0.596169046995562	201	198	0.000956921255999417	0.0280441722758229
K09758	Age.category	Adult	2.55680904330392	0.761395664873916	201	154	0.000959725730637015	0.0280847550347063
K02245	Age.category	Adult	-1.30352445623575	0.388522718851875	201	201	0.000971597350563387	0.0283901606925331
K02244	Age.category	D15	0.939374915410283	0.280158849720575	201	201	0.00097656950234146	0.0284513960166697
K07456	Age.category	Adult	-0.925371294104074	0.276073092945084	201	201	0.000975136280723846	0.0284513960166697
K19138	Age.category	Adult	-2.03876477389406	0.608269176049974	201	120	0.000978674505355678	0.0284707927425677
K00613	Age.category	Adult	1.93450302346377	0.577670358671538	201	133	0.000989409648644513	0.0284720380831767
K01920	Age.category	Adult	2.06052782319908	0.614751537265204	201	198	0.000980841537622416	0.0284720380831767
K03971	Age.category	D15	-2.07992083148161	0.621291690040313	201	133	0.000990231634881488	0.0284720380831767
K04079	Age.category	Adult	1.52264195079547	0.45454943132121	201	201	0.000989113293910848	0.0284720380831767
K06141	Age.category	D15	-2.15271255182423	0.642948446434131	201	135	0.000988391239192514	0.0284720380831767
K07016	Age.category	Adult	-2.50878507102952	0.749201272022225	201	124	0.00098898557423547	0.0284720380831767
K10539	Age.category	D15	-1.85485180137752	0.553686159233037	201	163	0.000983060804967841	0.0284720380831767
K18700	Treatment	L. kimchicus	1.73902529515889	0.464708639839429	201	83	0.000989104086178086	0.0284720380831767
K00033	Age.category	Adult	-0.697867831834587	0.208571543066249	201	201	0.000995872032392548	0.0284748980878446
K01141	Age.category	D15	-1.70534104060452	0.509449510003483	201	177	0.000992095323750401	0.0284748980878446
K07239	Treatment	L. kimchicus	2.80091911867513	0.753824891467441	201	145	0.000998493595231924	0.0284748980878446
K09762	Age.category	Adult	-0.760874145626395	0.227433193319902	201	201	0.000999694471108715	0.0284748980878446
K12445	Age.category	Adult	-2.06643842077835	0.617667329007024	201	114	0.00100040714644889	0.0284748980878446
K18324	Age.category	D15	-2.08004634932015	0.621652340120206	201	133	0.000996200571912894	0.0284748980878446
K19139	Age.category	Adult	-2.44357087363085	0.730025222581053	201	120	0.000993481708086025	0.0284748980878446
K13013	Age.category	Adult	2.37684409452446	0.710480921961979	201	167	0.00100265874444698	0.0284979817279455
K16165	Age.category	Adult	2.18574241464612	0.653445407207322	201	187	0.00100438611228954	0.028506120621681
K05592	Age.category	Adult	-0.531113732066114	0.159135338755482	201	201	0.00101176444536481	0.0286743900547373
K05776	Age.category	D15	-1.87208493193824	0.560393558323046	201	163	0.00101495338613635	0.0287236164299703
K16233	Age.category	Adult	-2.18680140293411	0.65479074708183	201	125	0.00101822020818888	0.0287749030834177
K10192	Age.category	D15	-1.83028961821291	0.548412868658748	201	119	0.00101988596347914	0.0287808618110477
K09918	Age.category	D15	-1.98834716034873	0.595766706954964	201	156	0.00102468067665129	0.0288339020562103
K12426	Age.category	Adult	-2.25760808613909	0.676354670218834	201	131	0.00102421261295646	0.0288339020562103
K02198	Age.category	Adult	1.99437375056014	0.597657498720749	201	198	0.00103196716510974	0.0289976909946035
K00346	Age.category	D15	-1.78406686969448	0.535107707157409	201	171	0.00103755917028623	0.0290244973659713
K03748	Age.category	D15	-1.87784615859039	0.563328497367578	201	167	0.00103879001795105	0.0290244973659713
K07347	Age.category	D15	-1.8311717564563	0.549245810356094	201	176	0.00103671545046343	0.0290244973659713
K12441	Age.category	Adult	-2.19482073870572	0.658150122906844	201	129	0.00103501074030187	0.0290244973659713
K06286	Age.category	D15	0.934972592373164	0.280425602620039	201	201	0.001041154650599	0.0290495363866705
K09803	Age.category	Adult	1.94095956707051	0.582434507979928	201	168	0.00104713010669377	0.0291751095360791
K05921	Age.category	D15	-1.94066288589051	0.582923909681224	201	164	0.00105494994679105	0.0293516453550218
K03414	Age.category	Adult	2.01109169624785	0.6043225794966	201	184	0.00106374397140328	0.0295354422819286
K15995	Age.category	Adult	-2.16344313589193	0.650326582568839	201	63	0.00106454202542792	0.0295354422819286
K04754	Age.category	Adult	2.04993787286527	0.61618411069682	201	193	0.00106785826086825	0.0295859553452322
K11258	Age.category	D15	-1.91262634882091	0.575291918147987	201	159	0.00107025615504008	0.0296109192433605
K12444	Age.category	Adult	-2.16958136242001	0.652653423051709	201	129	0.00107272135715612	0.0296376730269028
K04081	Age.category	D15	-2.07573566582111	0.624682992111057	201	132	0.00107580526920207	0.0296814223645123
K19080	Age.category	Adult	2.05658668125197	0.618525443899675	201	112	0.00107738462321211	0.0296835969587492
K02022	Age.category	Adult	2.37163306541545	0.713877051569528	201	186	0.00108484306279227	0.0298060631502176
K12293	Age.category	Adult	1.56570843958576	0.47160088983086	201	25	0.00108450348362983	0.0298060631502176
K00849	Age.category	Adult	-0.588412769170594	0.177575059316816	201	201	0.00111067287329489	0.0301676680449145
K01916	Age.category	Adult	-0.729180793253112	0.219862065290703	201	201	0.00110233214028158	0.0301676680449145
K03221	Age.category	Adult	2.16444262606963	0.652720908948058	201	96	0.0011056403139554	0.0301676680449145
K05952	Age.category	D15	-1.96015413425721	0.591679009203121	201	154	0.00111219077403531	0.0301676680449145
K05985	Age.category	Adult	-1.11400192705199	0.335959596284972	201	201	0.00110902592983545	0.0301676680449145
K06897	Age.category	Adult	2.54498110828422	0.76786880544353	201	178	0.00111477936208839	0.0301676680449145
K10193	Age.category	D15	-1.84194770928045	0.55595515085523	201	119	0.00110763946846458	0.0301676680449145
K10194	Age.category	D15	-1.84040513232841	0.555612557465027	201	119	0.00111029106872815	0.0301676680449145
K11748	Age.category	D15	-1.90472828678613	0.574857725866808	201	161	0.00111221621717163	0.0301676680449145
K14588	Age.category	D15	-2.04425268691399	0.616525751530477	201	137	0.00110317383449252	0.0301676680449145
K15586	Age.category	Adult	2.52023342158754	0.760320436734031	201	146	0.0011136997485569	0.0301676680449145
K07289	Age.category	Adult	2.16790160190602	0.6545536153123	201	190	0.00112217755997435	0.030285015677234
K08162	Age.category	D15	-1.94112742568673	0.58638213152342	201	161	0.00112158212252617	0.030285015677234
K16346	Age.category	D15	-1.25451590366745	0.379084921639737	201	51	0.00112612182798836	0.030350057222433
K03181	Age.category	D15	-1.7636228308752	0.533117513168776	201	173	0.00113293650469047	0.0304367554589537
K06078	Age.category	D15	-1.98625422713498	0.600591124300983	201	151	0.0011354931517899	0.0304367554589537
K08350	Age.category	D15	-1.81013553099434	0.547536758165739	201	106	0.00113477920586528	0.0304367554589537
K09970	Age.category	Adult	2.22133675100411	0.671438892842187	201	189	0.0011352331459147	0.0304367554589537
K00036	Age.category	Adult	-0.667539350458572	0.202009927771127	201	201	0.00114579549234924	0.0305038930640649
K02300	Age.category	Adult	2.03169157357684	0.614270179418672	201	191	0.00113969402640167	0.0305038930640649
K02457	Age.category	Adult	2.12442890777506	0.642715337201842	201	182	0.00114673033805359	0.0305038930640649
K03468	Age.category	D15	-2.01948063625962	0.611543757434515	201	136	0.00115472618703918	0.0305038930640649
K06881	Age.category	Adult	-0.723591047564269	0.219061347747894	201	201	0.00114911170285889	0.0305038930640649
K11175	Age.category	Adult	-0.516842015339756	0.156597843643013	201	201	0.00114711628773919	0.0305038930640649
K11736	Age.category	D15	-2.01933703386419	0.611378482507282	201	136	0.00115218663407772	0.0305038930640649
K14333	Age.category	D15	-1.86094815130854	0.563532464185602	201	142	0.00115495985769814	0.0305038930640649
K15548	Age.category	D15	-2.02015044758731	0.611597862602183	201	136	0.001151609314481	0.0305038930640649
K18672	Age.category	Adult	-0.917409811632148	0.277726342232334	201	201	0.00114995797306684	0.0305038930640649
K19303	Age.category	D15	-2.01949960593687	0.611551142404962	201	136	0.0011547601400937	0.0305038930640649
K08195	Age.category	Adult	2.3639838297041	0.715721198009356	201	173	0.0011574669799576	0.0305293490633617
K08973	Age.category	Adult	2.03075478301049	0.615003665254696	201	196	0.00116052202018398	0.0305691699111578
K10209	Age.category	Adult	2.30084964828831	0.697143433587771	201	123	0.00117072489108124	0.0307560156645007
K15583	Age.category	Adult	-0.603804090720773	0.183126130733314	201	201	0.00117044645010619	0.0307560156645007
K08097	Age.category	Adult	-2.0240048588852	0.613480986203167	201	167	0.00117255982020249	0.0307633665295036
K11528	Treatment	L. kimchicus	1.88024685187825	0.519144436005666	201	76	0.00117797419172666	0.030864484053956
K18326	Age.category	D15	-2.01313343162464	0.610838546835245	201	136	0.00118057956173209	0.030891831865323
K10036	Age.category	D15	-1.97584055356535	0.600114496129025	201	153	0.00119220378999695	0.031154789133051
K00570	Age.category	Adult	2.19421130114157	0.666656304853702	201	181	0.00120401808885114	0.0312736588974993
K02200	Age.category	Adult	1.9763580881004	0.600534944037817	201	198	0.00120465716711629	0.0312736588974993
K09954	Age.category	D15	-1.67915224209952	0.510214199691492	201	178	0.0012010703920437	0.0312736588974993
K12515	Age.category	D15	-1.52799407444488	0.464365736796258	201	48	0.00120092912357088	0.0312736588974993
K16962	Age.category	Adult	2.1529215304902	0.654023223685541	201	78	0.00120332350803002	0.0312736588974993
K11434	Treatment	L. kimchicus	1.45554349253534	0.390077029899092	201	58	0.0012078307382272	0.0312739629104849
K11894	Age.category	D15	-1.52444363367126	0.463501999045586	201	157	0.00120687804580093	0.0312739629104849
K00455	Age.category	D15	-2.11153168723106	0.642401975306166	201	148	0.00121171233840619	0.0312925502328346
K02526	Age.category	Adult	2.21166277046453	0.672369613064679	201	172	0.0012101628146432	0.0312925502328346
K15125	Age.category	D15	-1.98553659187041	0.604084701166305	201	163	0.00121883754011263	0.0314355204934917
K16291	Age.category	Adult	2.571588606304	0.782651123735463	201	163	0.00122116468842061	0.031454531075959
K00073	Age.category	D15	1.54207675251389	0.46935693800767	201	198	0.00122619438151574	0.0315430133356883
K01588	Age.category	Adult	-0.514922953906572	0.157056572843104	201	201	0.00123463969209317	0.0316548263884266
K01933	Age.category	Adult	-0.515287630259685	0.157176200502168	201	201	0.00123534152117406	0.0316548263884266
K19689	Age.category	Adult	-0.926696116654815	0.282173674193537	201	201	0.00123421205532334	0.0316548263884266
K03749	Age.category	D15	-1.69180537983118	0.515539173382699	201	177	0.00123939197367208	0.0317175317246845
K06887	Age.category	D15	-1.74341070555303	0.531900527913555	201	95	0.00124460036578459	0.0318096698138899
K02028	Age.category	Adult	-0.553143492667395	0.168728347793973	201	201	0.00124823121786253	0.0318453820235858
K06889	Age.category	Adult	-0.63109038295812	0.192498057271359	201	201	0.00125243692318015	0.0318453820235858
K12268	Age.category	Adult	2.35376349191167	0.717545796057185	201	130	0.0012509193839767	0.0318453820235858
K12270	Age.category	Adult	2.33130263474807	0.710657084730901	201	130	0.00125012135586778	0.0318453820235858
K00648	Age.category	Adult	-0.230845119212799	0.0704210335422162	201	201	0.00125749842839933	0.0318487855655245
K08476	Age.category	D15	-1.52729257087184	0.466323749706192	201	70	0.00125802765628153	0.0318487855655245
K08478	Age.category	D15	-1.52729257087184	0.466323749706192	201	70	0.00125802765628153	0.0318487855655245
K18900	Age.category	D15	-1.68249620950198	0.513518122824497	201	128	0.00125901073259732	0.0318487855655245
K15984	Age.category	D15	-1.69019083309792	0.51590624546213	201	185	0.00126070704792354	0.0318509665670798
K18991	Age.category	Adult	2.56732094776898	0.78370127674447	201	138	0.00126342649090894	0.031878957708113
K05515	Age.category	Adult	1.48911936551482	0.45459801451893	201	201	0.0012701828421579	0.0320061790292703
K14205	Age.category	D15	0.88671312428567	0.270805708018105	201	201	0.00127170441396251	0.0320061790292703
K19778	Age.category	Adult	2.53711759053842	0.77513491060312	201	146	0.00127541961311967	0.0320588955358747
K07052	Age.category	Adult	-0.59637728506162	0.182293122802612	201	201	0.0012789724016025	0.0321074010767776
K02297	Age.category	Adult	2.10374105541981	0.642862223068784	201	190	0.00128120364951611	0.0321165313003795
K08358	Age.category	D15	-1.72275835445247	0.526794373738828	201	104	0.00128420666558488	0.0321165313003795
K16554	Age.category	Adult	2.4305981869093	0.742818856558182	201	147	0.0012833412351271	0.0321165313003795
K00892	Age.category	D15	-2.00245973365165	0.612487175362761	201	144	0.00128817283435502	0.0321344703773152
K07248	Age.category	Adult	2.36344225438206	0.722449201470339	201	163	0.00128735970812074	0.0321344703773152
K00351	Age.category	D15	-1.74890627287399	0.535195823022619	201	172	0.00129610055593721	0.0322609359487285
K01801	Age.category	Adult	2.15819510701533	0.660218762877605	201	181	0.0012965040986371	0.0322609359487285
K00126	Age.category	Adult	2.00566154551617	0.613984633278117	201	179	0.00130775444793347	0.0324999981017838
K11179	Age.category	D15	-1.64556420823777	0.504015189489275	201	186	0.00130946807413308	0.0325017533782944
K13315	Treatment	L. kimchicus	1.331515503438	0.368377769238458	201	53	0.0013113134841028	0.0325067711059169
K15016	Age.category	Adult	-2.32365774724083	0.711535746116418	201	153	0.00131318077566944	0.0325123180279008
K00039	Age.category	Adult	2.41566193343125	0.74030371832235	201	157	0.00132023011260036	0.0326333435704741
K01945	Age.category	Adult	-0.51170355389597	0.157045788252506	201	201	0.00132136832473712	0.0326333435704741
K03198	Age.category	Adult	2.35050207169295	0.720656115400982	201	170	0.00133002437529635	0.0328061623343048
K00564	Age.category	Adult	-0.861789159253604	0.264429928820015	201	201	0.00133789200848133	0.0329028432863154
K04080	Age.category	Adult	2.05831735672959	0.631479283705413	201	193	0.00133737482671908	0.0329028432863154
K06428	Age.category	Adult	-2.43632744312477	0.747564855366969	201	94	0.00133893382092225	0.0329028432863154
K07024	Age.category	Adult	-0.666672899897558	0.204628191810932	201	201	0.0013409812466336	0.0329122717380966
K06429	Age.category	Adult	-2.40401824704687	0.737956695496367	201	91	0.00134538553692105	0.0329794506708453
K07788	Age.category	Adult	2.15686701062496	0.662338153581291	201	188	0.00135010693986814	0.0330542270847419
K00109	Age.category	Adult	-2.37554119868528	0.729439283629878	201	150	0.00135266705808557	0.0330759700161294
K19775	Age.category	D15	-1.99025422440607	0.611540906263763	201	135	0.00135473687303241	0.0330856849658361
K00050	Age.category	Adult	2.12476819581877	0.652779851788683	201	186	0.00135910821545087	0.0331477639729064
K02617	Age.category	D15	-1.80642649526553	0.555433759446526	201	160	0.00136281470829825	0.0331477639729064
K07657	Age.category	Adult	1.94788704547173	0.59859332019418	201	199	0.00136230336776984	0.0331477639729064
K13628	Age.category	Adult	1.75232072951397	0.538514124926973	201	199	0.00136398139085764	0.0331477639729064
K00569	Age.category	D15	-1.47276190019202	0.452924827948446	201	142	0.00137093239734768	0.0331943508988149
K07121	Age.category	D15	-1.55375826337548	0.477822120962561	201	185	0.00136764717237565	0.0331943508988149
K12979	Age.category	Adult	2.27569445066982	0.69964010774698	201	174	0.00136941807136039	0.0331943508988149
K00350	Age.category	D15	-1.74365546914568	0.536668177480512	201	172	0.00137931280846271	0.0332319675509459
K01025	Age.category	Adult	-2.00231457056424	0.616397696726698	201	112	0.00138398459399423	0.0332319675509459
K11250	Age.category	D15	-1.90545950322037	0.586513571577436	201	159	0.00138063091113363	0.0332319675509459
K12430	Age.category	Adult	-2.00231457094258	0.616397696787164	201	112	0.00138398459263753	0.0332319675509459
K12439	Age.category	Adult	-2.00231457056424	0.616397696726698	201	112	0.00138398459399423	0.0332319675509459
K16079	Age.category	Adult	2.28553714207595	0.703346220266513	201	180	0.00138424533727527	0.0332319675509459
K18894	Age.category	Adult	-2.00231457056424	0.616397696726698	201	112	0.00138398459399423	0.0332319675509459
K01095	Age.category	Adult	2.17219479777942	0.668780103611676	201	191	0.00138936096155047	0.0332406673173989
K01713	Age.category	Adult	2.19638223875282	0.676330172308703	201	175	0.00139249447686163	0.0332406673173989
K03554	Age.category	D15	-1.67756928324925	0.516799366243768	201	177	0.00139468981262972	0.0332406673173989
K04064	Age.category	D15	-1.9262077000025	0.59342721443092	201	149	0.00139264783640981	0.0332406673173989
K11616	Age.category	Adult	2.20868413702814	0.679877808661549	201	145	0.00138973007414683	0.0332406673173989
K13922	Age.category	Adult	2.42684684140112	0.747977556932957	201	89	0.00139407285524497	0.0332406673173989
K18581	Age.category	D15	-1.79599711631511	0.553326329469418	201	172	0.00139827963433185	0.0332861224143836
K14194	Age.category	Adult	2.17548820811173	0.670528733473247	201	112	0.00140947829720094	0.0335123794173425
K18924	Age.category	D15	1.24366278101594	0.383560917633818	201	201	0.00141387493467811	0.0335362997095951
K18925	Age.category	D15	1.2438927153263	0.383596748950062	201	201	0.00141249540340383	0.0335362997095951
K02226	Age.category	Adult	1.95896899907444	0.604240438687139	201	193	0.00141820656464649	0.0335987571998047
K00845	Age.category	Adult	-0.497819405143894	0.153891009372098	201	201	0.00143422922828217	0.0336983321241745
K07270	Age.category	Adult	2.44773001022379	0.755580538336985	201	137	0.00142831507578821	0.0336983321241745
K07443	Age.category	D15	-1.4738163227692	0.455033973665851	201	193	0.00142788159869549	0.0336983321241745
K09024	Age.category	Adult	2.40496477919472	0.742395526531348	201	179	0.00142840540754752	0.0336983321241745
K09971	Age.category	Adult	2.18117338478406	0.673430897379469	201	189	0.00143108083073677	0.0336983321241745
K13670	Age.category	Adult	-1.98019248621408	0.611612395577236	201	113	0.00143433402328152	0.0336983321241745
K16016	Treatment	L. kimchicus	0.968089042536781	0.299313051552138	201	29	0.00143111994425923	0.0336983321241745
K15545	Age.category	D15	-1.93913018502812	0.599208169827371	201	153	0.00143733684896902	0.0337288227121057
K00435	Treatment	L. kimchicus	2.45487529796465	0.690284519656502	201	125	0.00144947972523212	0.033787558040127
K03327	Age.category	Adult	1.48128564849713	0.457880793809815	201	201	0.00144818161066874	0.033787558040127
K03658	Age.category	D15	-1.94493921208473	0.601217784880514	201	153	0.00144596746601061	0.033787558040127
K08325	Age.category	D15	-1.8986145274077	0.587146053470132	201	166	0.001450983459628	0.033787558040127
K09014	Age.category	Adult	-0.259458522622199	0.0801793342834651	201	201	0.00144721430683132	0.033787558040127
K10208	Age.category	Adult	2.26005966634398	0.698548217020188	201	123	0.00145350378587343	0.033787558040127
K15587	Age.category	Adult	2.42330971895754	0.749078305570337	201	148	0.00145277881840601	0.033787558040127
K19078	Age.category	D15	1.76772329704553	0.546280207687465	201	139	0.00144707649765218	0.033787558040127
